,Date,Open,High,Low,Vol(K),Change %,diff_between_low_and_high,diff_between_low_and_open,diff_between_high_and_open,MA_diff_between_low_and_high_3,MA_diff_between_low_and_high_5,MA_diff_between_low_and_high_7,MA_diff_between_low_and_high_10,MA_diff_between_low_and_open_3,MA_diff_between_low_and_open_5,MA_diff_between_low_and_open_7,MA_diff_between_low_and_open_10,MA_diff_between_high_and_open_3,MA_diff_between_high_and_open_5,MA_diff_between_high_and_open_7,MA_diff_between_high_and_open_10,MA_Change %_3,MA_Change %_5,MA_Change %_7,MA_Change %_10,BCHAIN-MKPRU,BCHAIN-TRVOU,BCHAIN-DIFF,BCHAIN-MWNUS,BCHAIN-AVBLS,BCHAIN-BLCHS,BCHAIN-ATRCT,BCHAIN-MIREV,BCHAIN-HRATE,BCHAIN-CPTRA,BCHAIN-CPTRV,BCHAIN-ETRVU,BCHAIN-ETRAV,BCHAIN-TOUTV,BCHAIN-NTRBL,BCHAIN-NADDU,BCHAIN-NTREP,BCHAIN-NTRAT,BCHAIN-NTRAN,BCHAIN-TRFUS,BCHAIN-TRFEE,BCHAIN-MKTCP,BCHAIN-TOTBC,BCHAIN-MWNTD,BCHAIN-MWTRV,Price_x,Price_y,Price_x,Price_y
3142,2019-03-04,-0.18690543517491273,-0.1945755941503398,-0.18732926768107228,-0.6553361012961539,-0.08743017439110061,-0.2506978667424036,-0.11034075651552755,-0.31062821626825954,-0.3390317181214873,-0.35156454147253235,-0.3467042852624967,-0.2862942913720987,-0.2480862628430236,-0.3019261637015801,-0.2890895592715644,-0.2463897130153693,-0.3820505070056007,-0.3639390180587375,-0.37915372885897336,-0.3115557812257328,-0.444398466472972,-0.585412452075638,-0.647180927330017,-0.33618509486233056,-0.1860252701763694,-0.2544221236036065,0.27191712752750824,0.6971745495756335,1.0798416130110875,0.8489369653747274,0.10591665878240497,-0.14298043235837135,0.22194799879578683,-0.30746663281749065,-0.3233503344481539,-0.20105012700219108,-0.24901604762537646,0.06022760494200441,1.3092142289871098,0.7243983174950488,1.089276549703807,0.8397689705298096,1.1305454760158624,-0.2800776877033011,-0.3243448223441972,-0.19980214100252155,0.8601756958588419,0.6028847501277712,-0.23353202756644745,3715.9,3715.9,3715.9,3715.9
3143,2019-03-05,-0.1947368151075044,-0.19094767509161853,-0.1852638889782278,-0.6505414897540289,0.10333902591454162,-0.22840440054333536,-0.2934430748385782,-0.048269000650125224,-0.2979043091243985,-0.3359197860993315,-0.33037230425609754,-0.2917376555735007,-0.26573134921902464,-0.31032662431893004,-0.3032587328388959,-0.2496874203804587,-0.2769531593316627,-0.32111033139968653,-0.3278450855724685,-0.31913055014045894,-0.18130599166834416,-0.4072196891537349,-0.5308441865738008,-0.33923844680193804,-0.1930192761792495,0.13929894048144,0.27191712752750824,0.6983344042850239,0.9177822532967079,0.8502510893530784,0.45524123780688613,-0.09489590617367474,0.29618606107549234,-0.22986998519599955,-0.32017950997410743,-0.17889321982393833,-0.2141204227422601,0.2328518496103307,0.9499655507523578,0.8462112425026784,0.928103158678124,0.8411804848465408,0.9801045079387836,-0.2779463925338784,-0.31883389085064306,-0.18957421162753696,0.8606562900277145,0.6978610255945183,-0.24294039153197408,3857.2,3857.2,3857.2,3857.2
3144,2019-03-06,-0.1829396510939095,-0.18980585235215486,-0.17567154437505866,-0.6569672578001757,-0.41244436750441715,-0.3317650165571964,-0.24630628431021442,-0.2890488868451227,-0.28887076331132144,-0.3286453245845197,-0.3411312072077357,-0.33758340789559277,-0.26133577610044784,-0.29432195527544763,-0.32317771596978234,-0.32183533856668023,-0.26404782325699505,-0.3254806055485693,-0.32643259711310135,-0.33010264066145706,-0.19596101015878759,-0.4067445084526098,-0.529385418664632,-0.5810084049290412,-0.18120057727940658,0.31779960317532424,0.2719171275276557,0.699607552474355,1.362947891193688,0.8515825177422077,0.8045658168313677,-0.151449149106334,0.16626945208591112,-0.27600792332510915,-0.34466032789202,-0.14179429886414371,-0.1579623891722848,-0.0954023123887008,1.2504308342329413,0.7991759857729493,0.8639172420025926,0.8424997114991092,0.9161475502563831,-0.2531249549582277,-0.2268093110480802,-0.18872637132349385,0.8609944859243285,0.7013409427474554,-0.21544156864894223,3863.0,3863.0,3863.0,3863.0
3145,2019-03-07,-0.18244705896595328,-0.1881781475958982,-0.17297531778389758,-0.656571825920413,-0.3884215793177807,-0.34360508712225213,-0.2856647265665716,-0.26216937124788264,-0.32206999708005574,-0.32866864016629793,-0.34801757858053695,-0.3444203686212048,-0.3321045033095338,-0.30351866808401595,-0.3279007738255595,-0.3190238316464436,-0.2442647931066068,-0.3143121271680909,-0.3351900255611764,-0.34789453974023177,-0.3446047691332856,-0.39296426811998264,-0.5195387352777421,-0.6301396134118165,-0.1808157396285304,-0.05576352150233286,0.27191712752750824,0.7009943035678797,0.8715336288772528,0.8529571725085521,0.42791098746953904,-0.05797511674536107,0.2528805247444685,-0.2239392122281893,-0.32371679529928543,-0.14540569947518356,-0.16866872504428468,-0.14661813409160399,1.0354391333183626,0.7955695120343523,0.8900612617216505,0.8437920216892252,0.9540998516443858,-0.25019984533758594,-0.22952698671634433,-0.18720892715706905,0.8613712480196791,-0.22774035306800672,-0.2638054521766489,3875.1,3875.1,3875.1,3875.1
3146,2019-03-08,-0.1814451766718051,-0.1864289723354433,-0.17619004948874348,-0.6547923824614799,-0.39972642081737436,-0.28088471331817505,-0.20912577957001943,-0.2439973043652414,-0.34082318079327867,-0.3120213147766327,-0.3347331115557442,-0.3387268717103292,-0.29807020859141087,-0.29121657172969745,-0.3090965496916887,-0.31777662180964694,-0.3241696883234094,-0.2946458934981185,-0.32996381826151877,-0.3373502600881714,-0.5930422254474699,-0.39866643653348355,-0.51589181550482,-0.6404099790268599,-0.17998164585043572,-0.09094651351769267,0.27191712752750824,0.7018950375673937,0.8503261684985216,0.8541987515666898,0.0512561581077108,-0.08872550832253534,0.27762654550505356,-0.22292178247760716,-0.3348204636682893,-0.13038467465781725,-0.14323864160567001,-0.1477159533448619,0.9930407105437155,0.8810035746004998,0.9171693061199173,0.845097692721575,0.9764232975895609,-0.2630313879729592,-0.26496189894136113,-0.18778835380676825,0.8614928798772332,-0.39712461318698633,-0.24951258789349534,3865.9,3865.9,3865.9,3865.9
3147,2019-03-09,-0.18223833348800575,-0.1835946605708173,-0.17195559106031746,-0.6571649737400573,-0.14678059226396717,-0.29581813565247905,-0.30013245435250474,-0.159762202669664,-0.3279780122742621,-0.3218838058688292,-0.32720693061774375,-0.3423240182941878,-0.31979689857751886,-0.33978795539399687,-0.3186013369294018,-0.3394442503302672,-0.2713891821018657,-0.25594468797967895,-0.3027381032072204,-0.3191557154856903,-0.4618449170568332,-0.4186240259807367,-0.44295342004637717,-0.5871151088082561,-0.18089019734793904,0.4293878780229482,0.2719171275276557,0.7031980230953749,0.598975322990321,0.8554634179203007,-0.32539867125411764,-0.0969837280042358,0.22813450398556614,-0.13267079872499715,-0.23968461922814244,-0.3125863071322768,-0.48090012872670374,-0.3681861172449242,0.7339040580908605,0.5349371700896779,0.5704417631644567,0.8464193540989516,0.6036437398359846,-0.2859060913343491,-0.362625217192089,-0.18369470695452111,0.8622315709145744,0.3195968602711915,-0.2640839143900713,3944.3,3944.3,3944.3,3944.3
3148,2019-03-10,-0.1756593064230993,-0.18517377712539465,-0.1694062742513671,-0.6600812838533087,-0.3290711614449142,-0.34808511382254315,-0.22343794039051257,-0.34583659585337795,-0.3295788938107567,-0.3480438886240174,-0.3257926147367772,-0.34769591600716865,-0.294679337899937,-0.32187228109159133,-0.3122354763411803,-0.3343919935337517,-0.3055458200958958,-0.3322788097801645,-0.30743462733461563,-0.33651980369552703,-0.43253488007594626,-0.5640293205250095,-0.42909512490927304,-0.5679622648234455,-0.1746491345750341,-0.16315461828885722,0.27182422283560254,0.7042670396848751,0.38496147931582936,0.8565232989115079,-0.21325040262845218,-0.1278993774349425,0.21567419489492776,-0.08675197438956891,-0.22001686369978304,-0.3417574506861827,-0.5352820003797996,-0.43808333826453283,0.5319975546201465,0.2725791284729515,0.3553818644291491,0.8475387246265399,0.38688397557811016,-0.2994111483422176,-0.4159785485089289,-0.18586184440525183,0.8626350326859735,0.011468586184702936,-0.28175034943708416,3915.2,3915.2,3915.2,3915.2
3149,2019-03-11,-0.17809722000552658,-0.1859026001505842,-0.17345061413810867,-0.6536555158071616,-0.2711338487594969,-0.30776487351992254,-0.19605815447304775,-0.3075995384544862,-0.33918418302972475,-0.34279788272391293,-0.3348004599310283,-0.3412996652934863,-0.28940465015764516,-0.3090128082034202,-0.32839948179790845,-0.3190661099459959,-0.33151104716828045,-0.33703755274228137,-0.30686963195086886,-0.34125088859907676,-0.3690297999506913,-0.5165112504125021,-0.4765050819572609,-0.5399269424688675,-0.17652229001049444,-0.24166854622266307,0.27148143655613044,0.7053520137251201,1.0686388248850638,0.8574490537546188,-0.10110213400278693,-0.10556657790477113,0.2524530620879134,-0.2567617491476246,-0.3306175109402893,-0.15578711779413823,-0.187345537339887,-0.22953843067748986,1.1375238360315798,0.9176687282318154,0.9873947962130565,0.8485253632327209,1.0536065508629735,-0.27210294135314805,-0.3012548518480948,-0.1835349614042881,0.8628041306342805,0.7548411324726918,-0.24278854103475977,3870.3,3870.3,3870.3,3870.3
3150,2019-03-12,-0.18184592958946436,-0.18876930404966308,-0.17563697736747966,-0.655088956371302,-0.37570363263073786,-0.31853827106109894,-0.2265492796993155,-0.28961676393520647,-0.3473029393933762,-0.33731872100602595,-0.3490278042097987,-0.33851247224506603,-0.25970313465640477,-0.2938840165702776,-0.315785103673783,-0.31591637662933986,-0.38452338577439954,-0.34407854998214826,-0.35189270159319086,-0.3391118342543868,-0.4820827997341123,-0.5122346241023764,-0.6001356622593215,-0.5293789994047688,-0.18046101970685322,-0.14786147135611682,0.271481436555688,0.7063411546539675,0.8622748994639643,0.8588051143779152,0.01104613462287853,-0.09695172407634325,0.25863655697837096,-0.2342562323405175,-0.3387555516635818,-0.12238907906740436,-0.12308539012495286,-0.07066240311956892,1.0449008643736801,0.8293836825669093,0.9174082524079263,0.8498928298994913,0.9795914188856839,-0.27050067603444905,-0.2945828258367105,-0.1876455694866207,0.8634627226434762,0.6387024339945874,-0.22597100554282565,3886.0,3886.0,3886.0,3886.0
3151,2019-03-13,-0.1805434826070717,-0.1892065978647768,-0.1730185265433713,-0.6581535534394645,-0.35733326519389824,-0.35661849801357454,-0.24941762361901734,-0.32936816024098453,-0.3503522375581281,-0.35387278406857825,-0.35295084707009877,-0.33846482791945204,-0.2701897162392953,-0.30419548244655104,-0.3163718189353702,-0.31485941914052906,-0.3778002466217286,-0.3659784793282165,-0.35941420263932017,-0.3402694401350426,-0.4960399602012012,-0.49797920306862425,-0.585912675144925,-0.5243826053217747,-0.17950561840837365,0.11819707933441455,0.27148143655613044,0.7069364869160991,1.207074675345423,0.8600508954213452,-0.08193954468579691,-0.13205854009250295,0.20916859786152506,-0.26688057285268274,-0.34552914649688726,-0.1235103386329482,-0.1260272210363042,-0.22379127375847294,1.1880180816022265,0.7632702990479976,0.9125881290118819,0.8512183265481374,0.9820672771736566,-0.25992188486610307,-0.25021031043493824,-0.188007432620048,0.8638839841989077,0.622689156689202,-0.22109093685995007,3865.1,3865.1,3865.1,3865.1
3152,2019-03-14,-0.18228007858359527,-0.1875869911421334,-0.17466045940337324,-0.6552866723111834,-0.3827691585679839,-0.315018250082299,-0.25221782899694023,-0.2521368759897582,-0.3529441409981671,-0.3580695887886621,-0.34843850592606274,-0.3456472100057658,-0.2928583147508126,-0.2919331987017936,-0.3100646298733075,-0.3341383237364371,-0.35515795039491715,-0.389675076935492,-0.35754265543065905,-0.3324933484584637,-0.5511707440462028,-0.5773343801565116,-0.5844539072357562,-0.5823962921743173,-0.18073877209835515,-0.023827427283076116,0.27148143655613044,0.7086498132065816,0.9480651911693307,0.8614154403147398,-0.17492522399447233,-0.057008892450364085,0.3328384956529629,-0.2202026007121907,-0.34431161468186455,-0.07043543220707695,-0.026857786374034465,-0.10123958248065182,0.9706913342421882,0.9025947018337765,1.0228165235286033,0.8525458127147698,1.0958590271721922,-0.25641123339882,-0.23533863976021294,-0.18838331608575676,0.8641124147606557,0.6969839733039407,-0.2309108024943748,3879.0,3879.0,3879.0,3879.0
3153,2019-03-15,-0.18111956492620693,-0.18588640408335777,-0.17065068652421062,-0.6540509476869244,-0.26830763838459853,-0.3421117448888221,-0.30277709276498765,-0.23869711819113817,-0.3613678271782939,-0.35676391620908066,-0.35810299777933413,-0.3583444227819026,-0.3236273265808503,-0.3122376295778534,-0.32772475924708316,-0.33540667272301006,-0.33437031324470434,-0.3621909083991849,-0.3565539135091022,-0.35780968576150096,-0.4981335342712646,-0.5569016100081334,-0.5505375533475803,-0.6553991612758421,-0.1801163390282424,0.0004970861765308273,0.271481436555688,0.7092867851324292,0.8264306755820001,0.8628177626872504,-0.26791090330314776,-0.04745316620010675,0.32047150587403644,-0.20971763956401676,-0.3088677783842865,-0.17941450062548978,-0.23406055914560497,-0.12354371236007523,0.9777561435300699,0.9331801439476556,0.9999683146786356,0.8539289543717348,1.0717601302178787,-0.27052861893791946,-0.29829565980765566,-0.1844438327283301,0.8648570390593409,0.6393531502101772,-0.22112496051492925,3924.3,3924.3,3924.3,3924.3
3154,2019-03-16,-0.1773291102466796,-0.17658176346177124,-0.1664248698476794,-0.6523209332129618,-0.13830196113927193,-0.27171132531281694,-0.30822193655539204,-0.10713892565534879,-0.3310273104390142,-0.3488832495680345,-0.35429781457578136,-0.35163848395172914,-0.3473634214211647,-0.34094252107126305,-0.32925021892720996,-0.3438200543339435,-0.2436465734144077,-0.31076734924733124,-0.3467371187165019,-0.3336257889938879,-0.38996554065132477,-0.5122346241023764,-0.548349401483827,-0.601549136159128,-0.175825399220973,0.3705690546095952,0.27148143655613044,0.7106223486138697,0.3961790602809397,0.8641299961759311,-0.35021579512366374,0.012774954023835576,0.3823064547691282,-0.0824917160593244,-0.21572341996165437,-0.29635916509450205,-0.46086669131443875,-0.3540038707397157,0.5838785048856107,0.5737534839112702,0.7289043497503129,0.8553093644993435,0.7891295046668354,-0.28917874102303714,-0.38394878772545826,-0.1776195608986646,0.8653139001828369,0.4241924189249192,-0.2613884334403139,4006.4,4006.4,4006.4,4006.4
3155,2019-03-17,-0.1704829145700003,-0.17988576117596383,-0.16360765872999186,-0.6601801418232492,-0.3460284236943046,-0.3500051252655253,-0.23137185562796056,-0.33958994786246965,-0.34352943291449617,-0.3557613461926161,-0.35460088226455994,-0.35235314883593943,-0.3389490385941748,-0.34217671196765115,-0.3307463428442575,-0.33644249106204455,-0.27934876063893654,-0.32358682008405387,-0.3455718157375241,-0.3439184151936317,-0.37182123204410905,-0.5022558293787499,-0.5527257052113336,-0.5932218126874712,-0.16917858370747038,0.04694437044858855,0.27148143655613044,0.7110928060883178,0.2969874476039357,0.8652460688989424,-0.43252068694417967,-0.08060005566660979,0.2771870416470208,-0.07190388654359084,-0.1587952804825056,-0.3672947966586009,-0.5874598637580503,-0.425373956712556,0.5219231393257837,0.3542556191725344,0.46116091427259875,0.8565261982204015,0.5042673489483429,-0.30417669056230656,-0.4385219654201956,-0.18024072258314927,0.8654325654097191,0.12828629288777071,-0.28142001142493434,3981.5,3981.5,3981.5,3981.5
3156,2019-03-18,-0.1725618203303578,-0.17806370361298995,-0.16341754018830743,-0.6564729679504722,-0.4025526311922727,-0.32835166288078427,-0.27353050326223993,-0.24986536762942751,-0.3386124396238338,-0.3495827170213817,-0.35785044137201866,-0.3576535800604993,-0.3271437850757114,-0.3483476664495908,-0.3453555528577794,-0.3451940990693975,-0.2839081308689086,-0.3031922073892674,-0.33480159123485104,-0.3446985408958128,-0.4381177442627818,-0.5174616118147523,-0.5866420590995096,-0.5937769675855816,-0.17093796105484557,-0.17910236293949583,0.271481436555688,0.7137249455953629,0.695263483649114,0.8661884064729922,-0.5148255787646956,-0.004887047276738894,0.36993946499056857,-0.15913934100146337,-0.3123357369498131,-0.14555368855311004,-0.18736084683714987,0.060208681499240385,0.823054731895453,0.8337217893461919,0.9483394374143378,0.8575799378422997,1.0272516909291587,-0.2902321083355392,-0.38383350963379737,-0.17825787846628732,0.8662276224298292,0.6425784392787531,-0.225708855856123,3990.2,3990.2,3990.2,3990.2
3157,2019-03-19,-0.17183545566710037,-0.17825805641970718,-0.1622163366749376,-0.6546440955065688,-0.3389628977570586,-0.34573843317000985,-0.28161998546512795,-0.2708768199624815,-0.3650651012030549,-0.35629760457351556,-0.3621439002963814,-0.3632279661573399,-0.3164060278860456,-0.35587224965660125,-0.35574041298787357,-0.342678540246028,-0.35075313508799383,-0.30799950895303824,-0.33130568229791757,-0.35947059854678975,-0.5372135835791139,-0.502731010079875,-0.577160067689912,-0.6315275006570926,-0.170615868673134,-0.15022385444721467,0.27148143655613044,0.714868135598574,0.6581754990066159,0.8674834473659501,-0.36655111716437644,0.03879924533763701,0.45032489855462415,-0.14751201744525047,-0.30583092181684124,-0.1381071105600105,-0.175472188862243,-0.080009981553739,0.7528314988972212,0.904077849247775,1.0261040948705207,0.8589316135795991,1.1350736905162337,-0.2900931443400153,-0.3844795815418082,-0.17715890274314017,0.8667467827974383,0.7332543293207323,-0.2230511281966955,4017.0,4017.0,4017.0,4017.0
3158,2019-03-20,-0.16959791854350276,-0.17663035166345054,-0.16110155068051524,-0.6537049447921319,-0.34885463406920303,-0.33805838739808225,-0.2599961772689475,-0.2835594083076588,-0.36079608377240263,-0.3554116124659423,-0.3592142459715221,-0.36210832450541036,-0.32796010579773316,-0.34492378202735335,-0.35773524487727015,-0.3476462404434386,-0.32787900647660734,-0.31950789754509606,-0.32276012711874735,-0.3511911999655777,-0.5386092996258227,-0.5298163100440042,-0.5749719158261587,-0.6354135849438657,-0.16807761338452892,-0.18684168074772867,0.27148143655613044,0.7154337189289848,0.8359773880326361,0.8688544355465542,-0.21827665556405743,0.03198425074917369,0.3699394649895744,-0.17888846182563845,-0.31596540020150726,-0.11289149167274061,-0.13348918378888538,-0.14720842474710027,0.9222079280538068,0.8537741014341135,1.0323496564674466,0.8603419035775696,1.1368328529840037,-0.27532125710779787,-0.33666392318329613,-0.17472756432015782,0.8672244103356388,0.7322075249739138,-0.22331049630056835,4041.2,4041.2,4041.2,4041.2
3159,2019-03-21,-0.16757745591697057,-0.17549662695760013,-0.1664162280957846,-0.6502449158442067,-0.22732758794857166,-0.2575245740952284,-0.12667528788674284,-0.30286722937046495,-0.33548690900496353,-0.35231064008943613,-0.3501390524019869,-0.35649820516435937,-0.2686826625986409,-0.29846246666978177,-0.3340612840722255,-0.33821817964324674,-0.3495166957035946,-0.3697174916555935,-0.33222379979650596,-0.35056206633478654,-0.4520749047298709,-0.5597526942148839,-0.5348557983240152,-0.6268086840231536,-0.16579452219052657,-0.05875194111748427,0.271481436555688,0.7174015687690183,0.9390239316388754,0.8702446831085765,-0.07000219396373822,-0.07350502260488405,0.25863655697837096,-0.24249280936929057,-0.33691907540168214,-0.11209779763942086,-0.133120403147501,-0.07814250922893017,1.1698430180601824,0.8417618002606828,1.0337091784509465,0.8617626188352908,1.1022359911178587,-0.25726261986045046,-0.25522293910084615,-0.17866697293074144,0.8675863392776293,0.6559039756936587,-0.2329216367601036,3982.2,3982.2,3982.2,3982.2
3160,2019-03-22,-0.1725033771965325,-0.18021778055410576,-0.16226818718630606,-0.6554349592660945,-0.40396573637972194,-0.3709119165335513,-0.2931319409076989,-0.30154218282693934,-0.3444823385909812,-0.35688049411797174,-0.354685067733665,-0.3623465461334805,-0.2733294113239935,-0.31426807266545975,-0.3322424667613052,-0.3472657357474669,-0.36203564447063746,-0.35995721272308867,-0.34394745400925164,-0.3521474830843803,-0.4841763738041756,-0.5792351029610121,-0.5698662281440677,-0.6323602330042581,-0.17115380478077177,-0.005379325669137038,0.27148143655613044,0.7177969245569976,0.7333431070844364,0.8715361285384693,-0.2776492683658801,-0.017029780762534714,0.3699394649895744,-0.17992325808794782,-0.2971420700270479,-0.1898427217978419,-0.2695126004214736,0.04811260224711755,0.8747794649901948,0.9025350578358945,1.026664382718266,0.8631558472093188,1.0844163268610025,-0.2787610587928083,-0.3371798314106303,-0.17682451961717197,0.8680639668158298,0.6733318534677177,-0.23206722884831257,3990.4,3990.4,3990.4,3990.4
3161,2019-03-23,-0.17181875762886456,-0.1792055263524536,-0.16149042951577883,-0.6595375650186346,-0.39124778969267915,-0.3671785609499753,-0.29437647663121963,-0.2934026112024234,-0.3548880685781965,-0.36536736588525215,-0.36975426670348693,-0.3635257431924276,-0.2872068635983573,-0.3196029623466205,-0.3296315838472421,-0.353374950032793,-0.3660540724699353,-0.371125691103567,-0.37869467010967905,-0.34736606749036725,-0.5051121145048091,-0.5754336573520115,-0.635146092079374,-0.6390220917815836,-0.17059160716905702,-0.28832599948731574,0.27148143655613044,0.7192919741389557,0.5074721517475289,0.872855599427851,-0.485296342768022,-0.0740050479779152,0.2710035467572438,-0.14325062421175586,-0.21737194839607665,-0.3250334272685872,-0.5125617663748059,-0.3937700609833143,0.733354651206533,0.5044551109054609,0.6970503377005562,0.8645364660276252,0.7020346739708477,-0.3005372793450047,-0.4271019981501276,-0.1784816573498995,0.8684911616326053,0.4232587826155946,-0.26949191822700824,4002.5,4002.5,4002.5,4002.5
3162,2019-03-24,-0.1708001772964806,-0.18021778055410576,-0.16268299127725394,-0.6593398490787532,-0.4053788415671711,-0.3657918860189326,-0.2539290656167817,-0.34015782495255253,-0.39357603904348387,-0.36975069525956183,-0.37224615658899946,-0.3691954179404961,-0.33857227518401145,-0.31251631784477996,-0.3338852694937495,-0.3536074806803313,-0.38127773239035156,-0.3888981393090238,-0.37880060674413163,-0.3590679530230833,-0.5930422254474699,-0.5977671503048899,-0.650463155125647,-0.6434633309664672,-0.16951573495378144,-0.31827797486722165,0.3157255304159868,0.7199070211463287,0.32045081258665087,0.8739075508832524,-0.6929434171701639,-0.06487713995083265,0.34777508588415246,-0.048854584660934924,-0.19151444734242254,-0.3422682415038881,-0.5425795887425244,-0.450151356516052,0.46377827795228815,0.3726577806523878,0.4939707114743916,0.8657001021710143,0.4951131886993912,-0.30680819594949227,-0.4493187899564197,-0.1786382670469432,0.8690251551535748,0.16817802610436688,-0.27635898588071106,3994.7,3994.7,3994.7,3994.7
3163,2019-03-25,-0.17145140078767687,-0.18063887830199304,-0.1686544418365241,-0.6552866723111834,-0.23015379832347005,-0.2976314797930734,-0.15856651580197204,-0.3352362235051707,-0.3673901910536784,-0.36091408976560785,-0.3673970735685428,-0.36422849699523435,-0.284255550218741,-0.2865584964110723,-0.3122061405781014,-0.3340114888377801,-0.3950331205417936,-0.40215463756063496,-0.39472641412349424,-0.3719022790912235,-0.5072056885748725,-0.5578519714103837,-0.6059707338959969,-0.6359687398419761,-0.17100572594554334,-0.3428638329371614,0.3172511888248146,0.7204448889043934,0.9764875635677505,0.8748944183363867,-0.216391810713205,-0.06385075439148154,0.3363568008907384,-0.26556834278830166,-0.32463235623695713,-0.14643293546598182,-0.18527999083280955,-0.0948181371262177,1.2577411707467439,0.8206836114091912,1.2395572858071469,0.8667535218005092,1.2771667811420888,-0.27422042374675815,-0.3171002726180299,-0.18124469972655904,0.869375217572877,0.6322801478668092,-0.23861175485211805,3937.0,3937.0,3937.0,3937.0
3164,2019-03-26,-0.17626878481870611,-0.1846716990413752,-0.16848160679862914,-0.6569178288152054,-0.41244436750441715,-0.3528851424299985,-0.2514399941697395,-0.3202821267996635,-0.36228261662771927,-0.3817582198753567,-0.3685251588545519,-0.37329282994330193,-0.2669244333512098,-0.3184882092789151,-0.30651500254070524,-0.3262956991694618,-0.406006520078337,-0.40662202891282634,-0.40394290132086386,-0.40023845782205847,-0.5176735589251892,-0.6201006432577685,-0.624934716715192,-0.6898187649586902,-0.17587643203989356,-0.09807606375907808,0.3172511888248146,0.7222712434540287,1.3028417909793122,0.876251858793408,0.2601597957437537,-0.12088174463456147,0.24536058343334832,-0.3764031730782321,-0.3382502651756139,-0.1416192496996802,-0.16948961926067413,-0.1828797395176804,1.9191554600311702,0.7911001884597293,1.614991341432383,0.868244797701961,1.637339007876646,-0.2569333771827766,-0.24657549585742614,-0.18254895181217376,0.8698053790203246,0.6059685791494798,-0.2185983956599502,3942.8,3942.8,3942.8,3942.8
3165,2019-03-27,-0.1757928907289857,-0.17717291991553608,-0.16534465086083602,-0.6556821041909464,-0.07895154326640545,-0.29283145118561804,-0.2990434855944233,-0.15578706303908638,-0.3362111173190919,-0.36469121401368293,-0.36138623107443507,-0.36690849031102307,-0.28513466484245614,-0.32000108844222896,-0.31387827907362476,-0.3354912293221151,-0.33073827255303123,-0.3692319056390516,-0.3801071585690463,-0.3758029076021288,-0.3564683555303112,-0.5108090819990013,-0.5552785490523791,-0.6373566270872524,-0.17488505678709299,-0.2610914445469814,0.3172511888249621,0.7231385596342547,1.2850433329420365,0.8776598455591249,0.7367114022007129,-0.04755088230166074,0.3428565307098619,-0.3385319978975684,-0.32685446913996874,-0.1288225721076819,-0.1618132270247,-0.15452364614338238,1.7260939762201934,0.9769349807938759,1.725112622095859,0.8699474587300565,1.7739265715200359,-0.22691489090222386,-0.13311829207255332,-0.17406228353002234,0.8703097062345735,0.8203654261816541,-0.22776728767982202,4041.7,4041.7,4041.7,4041.7
3166,2019-03-28,-0.16753571082138108,-0.17730248845334756,-0.15910530599282868,-0.6589938461839606,-0.3771167378181871,-0.37155192034787854,-0.25750710582190534,-0.34602588821673863,-0.3626256626712537,-0.36564715286659094,-0.3793850843691162,-0.37173247827944284,-0.3250715863198111,-0.31056549997629546,-0.33854965582336777,-0.33331389689516505,-0.3351430878599535,-0.38273119689893376,-0.3881583427874381,-0.3885869029798058,-0.429045589959174,-0.5060572749877504,-0.5939358986453539,-0.6323602330042581,-0.1664546024221381,-0.09391021944858242,0.3172511888248146,0.7247888517841224,1.3232339497644003,0.8792104017988793,0.7178629536921975,-0.05632709514855231,0.3233573412551397,-0.35659333187774744,-0.328819845125162,-0.12826178770864874,-0.16400955709260737,-0.08802504665795725,1.8742143869805143,1.0101845214798169,1.8333800091454717,0.8717256518780627,1.8595391449515133,-0.22693115300596658,-0.13510877985754544,-0.17509477302426632,0.8706894349605963,0.8085676582729161,-0.23897235467976788,4025.6,4025.6,4025.6,4025.6
3167,2019-03-29,-0.16887155388024533,-0.17071068909218876,-0.15787817722377462,-0.6531117969724876,-0.16515095970080676,-0.2998714931432184,-0.3044883293848291,-0.16165512630327164,-0.3436818978227334,-0.3512381233276369,-0.36817157988431004,-0.3666107132759354,-0.3464843067974493,-0.3235045980835884,-0.34069116652816106,-0.33642135191226863,-0.27038457510204117,-0.33694043553897296,-0.36206261850063326,-0.3740664987811451,-0.30692043587214524,-0.42527655579648777,-0.5323029544829696,-0.5982182067704652,-0.16738657882012956,-0.2744354058844044,0.3172511888248146,0.726329342527758,1.3593403279964082,0.8807538331041358,0.6990145051836826,-0.04088940597820666,0.32985707107293905,-0.3194498510005205,-0.354988263731286,-0.005399523494371745,0.04405337204196078,-0.14423198940965684,1.659704807567478,0.9539839704088902,1.5927446180660243,0.8735459912718936,1.665045816744025,-0.18403284888993285,0.018035650206051246,-0.16896462344413524,0.871184862282829,0.654008411065636,-0.22206037755930672,4102.2,4102.2,4102.2,4102.2
