Date,Open,High,Low,Vol(K),Change %,diff_between_low_and_high,diff_between_low_and_open,diff_between_high_and_open,MA_diff_between_low_and_high_3,MA_diff_between_low_and_high_5,MA_diff_between_low_and_high_7,MA_diff_between_low_and_high_10,MA_diff_between_low_and_open_3,MA_diff_between_low_and_open_5,MA_diff_between_low_and_open_7,MA_diff_between_low_and_open_10,MA_diff_between_high_and_open_3,MA_diff_between_high_and_open_5,MA_diff_between_high_and_open_7,MA_diff_between_high_and_open_10,MA_Change %_3,MA_Change %_5,MA_Change %_7,MA_Change %_10,BCHAIN-MKPRU,BCHAIN-TRVOU,BCHAIN-DIFF,BCHAIN-MWNUS,BCHAIN-AVBLS,BCHAIN-BLCHS,BCHAIN-ATRCT,BCHAIN-MIREV,BCHAIN-HRATE,BCHAIN-CPTRA,BCHAIN-CPTRV,BCHAIN-ETRVU,BCHAIN-ETRAV,BCHAIN-TOUTV,BCHAIN-NTRBL,BCHAIN-NADDU,BCHAIN-NTREP,BCHAIN-NTRAT,BCHAIN-NTRAN,BCHAIN-TRFUS,BCHAIN-TRFEE,BCHAIN-MKTCP,BCHAIN-TOTBC,BCHAIN-MWNTD,BCHAIN-MWTRV,Price
2020-02-16,9907.4,10056.4,9654.9,808.91,0.25,401.5,252.5,149.0,395.59999999999917,351.7600000000002,393.5285714285718,342.0899999999976,289.03333333333285,214.4199999999997,225.38571428571413,176.76999999999944,106.56666666666631,137.34000000000015,168.1428571428574,165.32000000000045,1.7766666666667064,1.397999999999954,1.961428571428545,1.7579999999999871,9904.17,113915188.256,15546745765500.0,45941918.0,0.93476688028169,263156.604168,8.31666666666667,17801511.08347,109742275.189,60.9148465058036,1.08627356694,1638768688.22,164576.726595,963366.41905,2058.0,474183.0,287672.0,503524815.0,292236.0,213823.583470045,21.59936997,177863559388.0,18220925.0,64279.0,22419.5853542902,9701.4
2020-02-17,9931.7,9951.5,9468.9,961.88,2.32,482.60000000000036,462.8000000000011,19.799999999999272,474.0666666666663,407.0200000000001,404.3428571428573,376.9699999999977,406.5333333333335,306.9799999999999,237.68571428571417,219.72999999999965,67.53333333333285,100.03999999999978,166.6571428571429,157.24000000000032,2.23000000000004,1.689999999999954,1.8742857142856881,1.941999999999987,9937.67,85454123.7067,15546745765529.0,45980248.0,1.02471081529,263289.36340100004,7.86666666666667,19823862.1988,121334769.047237,56.725991864099996,0.879865029189,2253057178.22,230188.818362,1301221.59710378,2175.10191083,584197.0,336202.0,503817075.0,341491.0,248493.448785,25.29770103,175698380206.0,18223137.5,81009.0,40254.896953,10158.4
2020-02-18,9701.5,10230.1,9601.6,945.91,4.71,628.5,99.89999999999964,528.6000000000004,504.2000000000001,459.5799999999999,409.9857142857145,414.0199999999977,271.7333333333336,285.95999999999987,233.54285714285703,215.30999999999977,232.46666666666655,173.61999999999972,176.4428571428572,198.7100000000002,2.4266666666667063,2.471999999999954,2.0028571428571165,2.334999999999987,9703.93,119040244.175,15546745765500.0,46005514.0,1.12287272667,263450.027174,8.305555555555557,19007001.528,115924938.58,57.2139873633,1.25589868580933,1513418378.62798,153624.29060613,1050298.6137,2207.0,569291.0,326133.0,504157787.0,331050.0,299239.027986,30.12812537,176119756000.0,18224312.5,85690.0,43205.099334,9609.4
2020-02-19,10158.6,10230.9,9424.3,905.95,5.4,806.6000000000004,734.3000000000011,72.29999999999927,639.2333333333336,571.4600000000003,495.74285714285725,467.2399999999978,432.33333333333394,410.7600000000002,338.4428571428572,287.46999999999997,206.89999999999964,160.69999999999965,157.29999999999978,179.77000000000007,4.1433333333333735,3.359999999999954,2.6514285714285455,2.6159999999999872,10180.65,138390971.194,15546745765500.0,46016535.0,1.16627234751773,263618.682929,8.744444444444444,18406770.341252103,108969442.265,54.18808224507,0.978925043075,1880304367.68,185797.302314,1373439.68542,2374.50354609929,580124.0,329727.0,504488695.0,334805.0,321939.09125211,31.4285617,181291498556.0,18226662.5,85901.0,37773.5317520197,9602.4
2020-02-20,9611.9,9681.4,9448.9,870.8,0.07,232.5,163.0,69.5,555.8666666666668,510.3400000000005,476.7142857142857,449.7999999999976,332.40000000000026,342.50000000000034,332.4428571428572,266.0999999999999,223.46666666666655,167.83999999999978,144.27142857142826,183.7,3.3933333333333735,2.5499999999999536,2.547142857142831,2.329999999999987,9604.72,186474102.0448,15546745765529.0,46052617.0,1.2488264999999998,263783.093163,9.18333333333333,15368284.874000002,97376948.4073364,48.5376591753,0.939858761284,1635169613.47,170588.424269,1043971.92662019,2512.9047619000007,563175.0,312257.0,504823586.0,316626.0,266434.874031,27.79666259,175010988412.0,18228412.5,80755.0,50991.4873399,9684.5
2020-02-21,9602.2,9747.1,9574.5,716.61,0.85,172.60000000000036,27.700000000000728,144.89999999999964,403.90000000000026,464.56000000000057,466.05714285714305,408.1599999999977,308.33333333333394,297.54000000000053,320.6428571428574,255.98000000000002,95.56666666666631,167.0199999999997,145.4142857142854,152.17999999999992,2.106666666666707,2.6699999999999537,2.5314285714285454,2.0339999999999874,9606.86,128769390.754,15546745765500.0,46066015.0,1.0670976039,263940.61147600005,8.491666666666664,18886942.6943,119016270.276,55.798627688,1.66592285292519,1133722528.69818,116885.16019362,826541.731465,2197.94805195,574950.0,333943.0,505139836.0,338484.0,228330.194344,23.54449483,177330622687.5,18229825.0,84686.0,48943.0667028,9655.7
2020-02-22,9684.5,9706.5,9569.8,589.88,0.3,136.70000000000073,114.70000000000073,22.0,180.60000000000036,395.3800000000007,408.71428571428623,401.19999999999766,101.80000000000048,227.92000000000044,264.9857142857148,267.4500000000001,78.79999999999988,167.45999999999987,143.72857142857123,133.74999999999983,0.40666666666670653,2.265999999999954,1.9857142857142596,1.9779999999999878,9696.58,79370095.0346,15546745765500.0,46097716.0,0.94437022972973,264104.989999,7.799999999999996,18051502.9659413,114379272.732,59.2635612495899,3.55086437415,508369260.662,52610.8737934,578355.5668680001,2058.0878378378397,525819.0,300931.0,505479288.0,304597.0,177059.21594133,18.32436669,176612536388.0,18231912.5,71719.0,40498.348422960094,9942.7
2020-02-23,9655.6,9965.6,9653.4,775.88,2.97,312.2000000000007,2.2000000000007276,310.0,207.16666666666728,332.1200000000008,395.9571428571435,395.84999999999764,48.20000000000073,208.38000000000065,229.228571428572,247.17000000000016,158.96666666666655,123.73999999999978,166.72857142857123,148.67999999999975,1.3733333333333733,1.9179999999999537,2.374285714285688,2.1949999999999874,9669.63,34324865.7888,15546745765529.0,46113964.0,0.909322887324,264243.962662,7.10833333333333,17684305.8236,109742275.18922,61.9243915821,2.39855574209,737289757.885,74613.1961645,668882.6185617379,2011.11971831,465169.0,281338.0,505782693.0,285579.0,164055.823626,16.62073804,180449440931.0,18233662.5,62664.0,39733.7534831,9662.7
2020-02-24,9943.2,9981.0,9507.0,980.0,2.82,474.0,436.2000000000007,37.79999999999927,307.63333333333384,265.6000000000007,394.728571428572,418.52999999999776,184.36666666666738,148.7600000000006,225.42857142857196,279.76000000000033,123.26666666666642,116.83999999999978,169.29999999999978,138.7699999999997,2.03000000000004,1.4019999999999537,2.4457142857142595,2.3809999999999873,9989.39,64282324.0134,15546745765500.0,46128902.0,1.14128016312,264373.736758,7.627777777777776,17377835.2214,108969442.265,52.8378339912,1.63921839067007,1060129347.02799,108908.5764442,814213.5273140002,2332.55319149,558687.0,324317.0,506069685.0,328890.0,222941.471373,22.9242627,174776472462.5,18235325.0,82491.0,59816.9395032,9317.2
2020-02-25,9662.6,9672.3,9269.8,937.97,3.57,402.5,392.8000000000011,9.699999999998909,396.2333333333336,299.6000000000007,362.4428571428577,404.96999999999787,277.0666666666675,194.7200000000008,267.2714285714293,268.61000000000047,119.16666666666606,104.87999999999957,95.17142857142815,136.35999999999967,3.12000000000004,2.1019999999999537,2.2828571428571167,2.325999999999987,9663.75,116289798.638,15509350562300.0,46162646.0,1.06456358333333,264534.543925,8.147222222222222,17822599.431766894,111020255.745,51.4271682587918,1.63660236231,1088999982.05,114823.401217,874557.4478770002,2323.5625,566484.0,329292.0,506397763.0,334593.0,241495.28767194602,24.54482939,170672719219.0,18237187.5,80602.0,41611.3422401602,8800.3
2020-02-26,9317.1,9368.1,8672.0,1.32,5.55,696.1000000000004,645.1000000000004,51.0,524.2000000000002,404.30000000000075,346.6571428571434,434.4299999999979,491.3666666666674,318.2000000000007,254.52857142857206,307.8700000000005,32.833333333332725,86.09999999999964,92.12857142857112,126.55999999999968,3.98000000000004,3.0419999999999536,2.304285714285688,2.8559999999999874,9309.15,114160526.829,15486913440293.0,46176017.0,1.16353100735,264687.952835,8.66666666666667,15629013.681,104700775.427287,47.3653840567,1.19665232419,1306061365.12,144920.938137,880402.429954982,2426.22794118,588558.0,324397.0,506732798.0,329967.0,264807.431043,29.29911468,160210827000.0,18238937.5,83577.0,54400.50886610001,8818.6
2020-02-27,8800.1,8968.3,8538.5,1.13,0.21,429.7999999999993,261.60000000000036,168.1999999999989,509.4666666666665,462.9200000000004,374.8428571428576,429.1499999999978,433.16666666666725,347.58000000000067,268.6142857142864,287.75000000000045,76.29999999999927,115.33999999999942,106.22857142857096,141.39999999999964,3.1100000000000403,3.023999999999954,2.3242857142856885,2.6449999999999876,8785.52,206929921.03,15486913440300.0,46210006.0,1.10262577551,264846.050567,8.555555555555557,16401715.3341,113169220.499,48.4139173509,0.8095972260622449,2025910515.2609105,230954.56873809,987245.127976,2304.63265306,578398.0,333621.0,507063001.0,338781.0,237352.834056,26.95964399,161778098650.0,18240850.0,83331.0,64708.3362454,8697.5
2020-02-28,8820.1,8898.7,8451.9,1.08,1.37,446.8000000000011,368.2000000000007,78.60000000000036,524.2333333333336,489.8400000000005,414.0142857142863,410.9799999999979,424.96666666666715,420.78000000000065,317.25714285714355,314.58000000000055,99.26666666666642,69.05999999999949,96.7571428571425,96.39999999999964,2.3766666666667065,2.7039999999999536,2.3985714285714024,2.3109999999999875,8804.72,147977054.963,15486913440300.0,46235497.0,1.08266515822785,265008.073867,8.444444444444443,17412081.0567263,121637665.57,47.2397000915007,0.972741971223,1789999976.54,205516.104014,1015364.88347,2332.84810126582,611266.0,363076.0,507401128.0,368590.0,228249.806726255,26.28258744,157326554000.0,18242875.0,84323.0,45866.4974855504,8543.7
2020-02-29,8697.1,8793.7,8539.8,683.44,1.77,253.90000000000146,157.3000000000011,96.60000000000036,376.83333333333394,445.8200000000008,430.75714285714355,355.70999999999805,262.3666666666674,365.00000000000074,323.3428571428579,256.88000000000056,114.46666666666654,80.81999999999971,107.4142857142854,98.82999999999974,1.1166666666667064,2.493999999999953,2.6085714285714023,1.9479999999999875,8712.35,123840827.84,15486913440293.0,46262950.0,1.11627167785235,265463.650111,8.33333333333333,16697791.7547892,107010351.35583,48.2853310434457,1.36120767805273,1226689506.9734,139816.94722347,639925.705792698,2300.81208053691,608032.0,302722.0,508387735.0,342821.0,201941.75478917,22.93901727,155692527500.0,18247000.0,74109.0,64486.355861269694,8540.0
2020-03-01,8543.8,8737.2,8437.2,784.05,0.04,300.0,106.59999999999854,193.40000000000146,333.5666666666675,425.3200000000008,429.0142857142863,362.45999999999805,210.70000000000013,307.7600000000002,338.25714285714326,251.2400000000004,122.8666666666674,117.56000000000022,90.75714285714275,111.21999999999989,1.0600000000000398,1.787999999999953,2.1899999999999737,1.9449999999999874,8534.17,70749037.3753,15486913440293.0,46273291.0,1.11627167785235,265463.650111,8.116666666666664,16697791.7547892,114708937.784307,48.2853310434457,3.4687171382684903,549446378.675048,64151.94497077,823835.408430342,2300.81208053691,608032.0,337674.0,508387735.0,342821.0,201941.75478917,22.93901727,156188756000.0,18246350.0,89066.0,64486.355861269694,8904.8
2020-03-02,8537.5,8961.8,8503.1,1.02,4.27,458.6999999999989,34.399999999999636,424.2999999999993,337.5333333333335,377.8400000000005,426.8285714285718,391.0699999999979,99.4333333333331,185.62000000000006,280.8571428571431,251.9100000000003,238.10000000000036,192.22000000000008,145.97142857142848,139.15999999999985,2.0266666666667064,1.531999999999953,2.397142857142831,2.2869999999999875,8912.82,111268001.3928,15486913440293.0,46284367.0,1.11627167785235,265463.650111,7.899999999999997,16697791.7547892,117788372.355698,48.2853310434457,1.2657345984921,1346019714.60831,153057.16598448,791229.948857447,2300.81208053691,608032.0,336856.0,508387735.0,342821.0,201941.75478917,22.93901727,161633164400.0,18249200.0,89066.0,64486.355861269694,8761.4
2020-03-03,8906.1,8911.7,8669.3,1.01,1.61,242.40000000000146,236.8000000000011,5.600000000000364,333.7000000000001,340.3600000000009,403.9571428571435,401.63999999999794,125.9333333333331,180.66000000000022,258.57142857142884,264.12000000000035,207.76666666666702,159.70000000000036,145.38571428571439,137.5199999999999,1.973333333333373,1.8119999999999528,2.117142857142831,2.4179999999999873,8912.82,111268001.3928,15486913440293.0,46319069.0,1.14422573202614,265630.027917,7.68333333333333,17037037.2303219,117788372.355698,49.768748993123296,1.2657345984921,1346019714.60831,153057.16598448,791229.948857447,2237.41176470588,593725.0,336856.0,508730234.0,342324.0,217280.980321935,24.71643759,159200092837.5,18250612.5,88959.0,65336.6689368704,8757.9
2020-03-04,8761.3,8840.3,8679.7,759.69,0.04,160.59999999999854,81.59999999999854,79.0,287.23333333333295,283.12000000000046,327.4571428571432,386.47999999999774,117.59999999999975,123.33999999999978,178.07142857142858,272.0600000000001,169.6333333333332,159.78000000000029,149.38571428571439,114.41999999999989,1.973333333333373,1.5459999999999527,1.3299999999999734,2.124999999999987,8754.34,85149525.727,15486913440293.0,46333287.0,1.2260661017964098,265805.174893,8.113888888888887,18948989.9695022,128566393.355566,51.493919506235706,1.4092519972603703,1344613313.04405,153557.84425103,1019256.03112567,2148.17365269461,625096.0,352908.0,509072924.0,358745.0,215896.21950216,24.25737051,159658276562.5,18251875.0,88466.0,58668.1029358996,9060.3
2020-03-05,8757.9,9147.3,8751.5,950.76,3.45,395.7999999999993,6.399999999999636,389.39999999999964,266.2666666666664,311.5,322.60000000000036,378.6599999999977,108.26666666666642,93.15999999999948,141.61428571428561,229.08,158.0,218.34000000000015,180.9857142857145,149.57999999999993,1.7000000000000395,1.8819999999999528,1.792857142857116,2.1879999999999873,8758.9,70042032.863,15486913440293.0,46371330.0,0.99912117791411,266009.105727,8.544444444444443,18562608.9764852,125486958.784175,53.1074931593234,1.37795044711413,1347117308.56223,149523.32931023,856202.2221623859,2144.34969325153,603996.0,343507.0,509429241.0,349529.0,220221.476485165,24.37165686,166828903637.5,18254612.5,93677.0,62406.760576239,9134.8
2020-03-06,9060.6,9165.2,9004.9,1.04,0.82,160.3000000000011,55.70000000000073,104.60000000000036,238.89999999999964,283.56000000000023,281.6714285714289,354.4399999999978,47.899999999999636,82.97999999999993,96.97142857142846,195.36999999999998,191.0,200.57999999999993,184.70000000000022,159.07000000000008,1.4366666666667063,2.037999999999953,1.7142857142856873,1.9129999999999872,9067.39,122314466.7311,15486913440293.0,46389789.0,1.07348889677419,266172.628413,8.975,18084440.7557398,119328089.641393,52.963967443768304,1.13971864963739,1586746058.9061599,174643.04681735,949234.9721771079,2183.1161290322602,601698.0,332658.0,509780991.0,338383.0,243122.00573979,26.63263902,165962190456.25,18256662.5,88006.0,51349.583198258886,8887.8
2020-03-07,9134.2,9180.8,8848.7,750.65,2.7,332.09999999999854,285.5,46.599999999998545,296.0666666666663,258.2400000000001,292.8428571428571,318.0399999999976,115.86666666666679,133.2,115.28571428571402,159.40999999999994,180.1999999999995,125.03999999999978,177.5571428571428,158.62999999999994,2.3233333333333728,1.7239999999999533,1.84714285714283,1.627999999999987,9155.89,83522225.9936,15486913440293.0,46400593.0,0.909622929936306,266338.33536,8.669444444444443,18200369.580492,120867806.927089,57.5002119266035,2.54904951322742,714006122.1269901,78571.69039039999,612862.119885382,1995.6178343949,526880.0,308409.0,510117441.0,313312.0,169394.580492015,18.53853474,166160711162.5,18257412.5,77741.0,37260.118522710094,8034.1
2020-03-08,8887.8,8888.0,8015.3,1.11,9.61,872.6999999999998,872.4999999999991,0.2000000000007276,455.03333333333313,384.29999999999984,374.6571428571428,362.32999999999765,404.5666666666666,260.3399999999996,224.69999999999982,220.49999999999983,50.46666666666655,123.95999999999985,149.9571428571427,141.8300000000001,4.376666666666707,3.323999999999953,3.2142857142856873,2.5679999999999867,8898.63,59230883.0334,15486913440293.0,46429464.0,0.86939667721519,266481.86887,8.363888888888887,17385259.2570763,121637665.569937,56.9351412699975,2.31660799348495,750461852.241262,87962.35982647,617403.518783728,1915.78481012658,501571.0,297582.0,510432934.0,302694.0,139865.50707628,16.14238732,151352672281.25,18260562.5,62630.0,32298.093080489798,7933.0
2020-03-09,8035.8,8158.8,7648.7,1.54,1.26,510.10000000000036,387.10000000000036,123.0,571.6333333333329,454.20000000000016,382.0000000000001,368.6599999999976,515.0333333333332,321.43999999999994,275.08571428571423,222.3899999999998,56.59999999999976,132.75999999999985,106.91428571428567,146.27000000000007,4.523333333333373,3.567999999999954,2.7842857142856876,2.556999999999987,8039.38,149933311.4868,16076772598590.7,46440772.0,1.14787998,266619.268111,8.05833333333333,15003719.0413104,119877105.097528,43.088009974729005,0.7456855908032609,2012070398.8859696,255326.36339724,1226807.32045707,2321.40666666667,606002.0,341993.0,510735601.0,348211.0,201358.450743183,25.61204951,143470396400.0,18262525.0,83604.0,50243.5925347496,7891.2
2020-03-10,7933.0,8145.5,7740.2,1.2,0.53,405.3000000000002,192.80000000000018,212.5,596.0333333333334,456.10000000000036,405.27142857142854,383.79999999999745,484.1333333333332,358.7200000000001,268.7999999999998,225.93999999999969,111.90000000000025,97.37999999999992,136.47142857142848,157.86000000000004,3.80000000000004,2.9839999999999542,2.6299999999999737,2.432999999999987,7931.94,223121982.1464,16552923967337.0,46474635.0,1.2995478030303,266791.349446,9.452777777777786,13309094.5286119,108616241.391911,40.367531888613,0.810427515623222,1642231325.0775,206714.51548543,1075469.91787441,2497.71212121212,601526.0,323260.0,511082885.0,329698.0,222006.24872007695,27.941280100000004,143510064650.0,18262925.0,85604.0,59124.6725659108,7935.1
2020-03-11,7892.1,7976.5,7606.0,1.1,0.56,370.5,286.10000000000036,84.39999999999964,428.6333333333335,498.14000000000016,435.25714285714304,390.84999999999746,288.66666666666697,404.8,298.0142857142858,243.88999999999987,139.96666666666655,93.33999999999978,137.242857142857,146.95999999999987,0.7833333333333735,2.931999999999954,2.704285714285688,2.484999999999987,7885.46,155835851.2678,16552923967337.0,46493972.0,1.20830878991597,266962.804927,10.847222222222243,11906436.352487,97919187.3154346,41.41484407387671,0.756086935554525,1574744357.1094902,201092.54873732,1694561.83924602,2415.89915966387,528053.0,282158.0,511412827.0,287492.0,231568.26789909,29.56150425,142088199637.5,18265612.5,85710.0,59576.785694049904,4826.0
2020-03-12,7935.2,7963.1,4546.6,3.22,39.18,3416.5,3388.5999999999995,27.900000000000546,1397.4333333333334,1115.0200000000004,866.7857142857146,686.6299999999976,1289.1666666666667,1025.4199999999998,781.1857142857143,579.3099999999998,108.26666666666672,89.60000000000018,85.59999999999998,107.31999999999998,13.423333333333375,10.227999999999954,7.808571428571402,5.9759999999999875,7936.65,130840913.439,16552923967337.0,46510669.0,1.2351167019867602,267106.763454,12.2416666666667,13544827.8769228,124250397.349837,37.701285887439795,0.376633321970046,3596290367.00052,562532.03844696,2351186.61606329,2317.73509933775,653156.0,342871.0,511700965.0,349978.0,391127.876922815,59.16829292,106015798968.75,18267562.5,85208.0,106529.60363326,5584.3
2020-03-13,4815.2,5934.3,3869.5,4.17,15.71,2064.8,945.6999999999998,1119.1000000000004,1950.6000000000001,1353.4400000000005,1138.857142857143,868.8699999999975,1540.1333333333332,1040.06,908.3285714285713,650.1999999999997,410.46666666666687,313.3800000000001,230.5285714285714,218.67,18.483333333333373,11.447999999999954,9.935714285714258,7.385999999999989,4830.21,574694714.8404,16552923967337.0,46558540.0,1.296698272,267293.101265,14.216666666666699,8634486.98165652,102856289.196885,30.197271353227702,0.313409278393858,2755019578.84146,548284.15281585,2348968.80498848,2214.384,517382.0,268867.0,512050024.0,276798.0,441659.151184846,84.31311198,101262087637.5,18268462.5,73819.0,91379.7628055105,5182.7
2020-03-14,5589.4,5634.9,5072.2,1.69,7.19,562.6999999999998,517.1999999999998,45.5,2014.6666666666667,1363.9600000000005,1171.8000000000004,909.0799999999978,1617.1666666666663,1066.08,941.4285714285713,693.7599999999999,397.5000000000003,297.8800000000001,230.37142857142877,215.32,20.693333333333374,12.633999999999954,10.57714285714283,8.100999999999988,5609.03,684475988.6524,16552923967337.0,46585354.0,1.2744803828125,267455.271979,13.766666666666698,8986521.2261113,105324840.13761,32.1144461101509,0.768603489398105,1169201200.62799,214808.18146319,1140936.01430291,2186.15625,517382.0,273164.0,512327013.0,279828.0,286980.17448685603,52.86649863,100350995875.0,18270550.0,70450.0,50434.31490145389,5366.3
2020-03-15,5182.9,5863.3,5120.6,1.61,3.54,742.6999999999998,62.29999999999927,680.4000000000005,1123.3999999999999,1431.4400000000003,1153.228571428572,943.7699999999979,508.39999999999964,1039.9799999999998,825.6857142857142,699.3499999999998,615.0000000000003,391.4600000000002,327.5428571428573,244.42000000000007,8.813333333333373,13.235999999999953,9.709999999999974,8.109999999999989,5166.26,158994389.6178,16552923967337.0,46616929.0,1.11364485714286,267618.738583,12.683333333333302,8103100.66412195,97919187.3154346,36.299335502047,1.17246129517181,691118819.656607,130733.34931246,862960.829447834,1875.8823529411802,413935.0,218209.0,512605951.0,223230.0,234918.506043555,44.30830399,96906347525.0,18272150.0,58231.0,31565.751685739902,5030.0
2020-03-16,5366.4,5369.3,4477.7,2.55,6.27,891.6000000000004,888.6999999999998,2.9000000000005457,732.3333333333334,1535.6600000000003,1207.728571428572,1016.8999999999978,489.39999999999964,1160.4999999999995,897.3428571428569,782.6499999999997,242.9333333333337,375.1600000000004,310.3857142857145,234.25000000000009,5.666666666666707,14.377999999999952,10.425714285714259,8.654999999999989,5348.44,201009885.676,16552923967337.0,46638619.0,1.19345300840336,267750.868915,12.95,7889846.94060429,97919187.3154346,28.653155505777196,0.431327192687247,1829202302.65315,369120.30596643,1604680.52504557,2272.26050420168,532450.0,264670.0,512829909.0,270399.0,313356.24227754,61.56626918,90765219550.0,18273650.0,75919.0,86188.40516193981,5261.1
2020-03-17,5030.2,5432.8,4946.5,1.89,4.59,486.3000000000002,83.69999999999982,402.60000000000036,706.8666666666668,949.6200000000005,1219.3000000000009,1032.319999999998,344.89999999999964,499.5199999999997,881.7571428571426,762.4699999999997,361.96666666666715,450.10000000000036,337.54285714285743,269.85000000000025,4.80000000000004,7.459999999999953,11.005714285714259,8.843999999999989,5026.35,379747427.5455,16552923967337.0,46679512.0,1.23159709756097,267892.869648,14.275,8477516.57450476,101210588.569735,30.458945892603502,0.5458660772485511,1553039642.47712,293279.42219886,1497870.78884423,2262.81300813008,540902.0,272185.0,513100181.0,278326.0,330277.543553364,62.25196409,97446038343.75,18273987.5,83264.0,140620.063281201,5361.4
2020-03-18,5260.7,5373.1,5020.9,1.8,1.91,352.2000000000007,239.80000000000018,112.40000000000055,576.7000000000004,607.1000000000006,1216.6857142857152,980.2699999999979,404.0666666666666,358.3399999999998,875.1428571428569,699.1999999999998,172.6333333333338,248.7600000000004,341.54285714285754,281.0700000000003,4.256666666666707,4.699999999999951,11.1985714285714,8.073999999999987,5357.61,222784692.9885,16552923967337.0,46698107.0,1.16499282,268044.439389,14.908333333333301,6941254.71929466,82285031.3575081,30.015717433188897,0.6384816913495749,1087150158.46778,206422.87703623,1147969.2955905,2312.54,476482.0,226130.0,513378835.0,231254.0,310354.719294655,58.77164193,94716536062.5,18276225.0,75091.0,65643.98313916019,6172.0
2020-03-19,5359.2,6379.5,5256.0,2.18,15.12,1123.5,103.19999999999982,1020.3000000000002,654.0000000000003,719.2600000000006,889.1142857142867,1041.6099999999979,142.23333333333326,275.5399999999998,405.7999999999998,670.8099999999997,511.76666666666705,443.7200000000004,483.3142857142861,370.8000000000003,7.206666666666707,6.285999999999951,7.761428571428544,9.459999999999988,5410.23,246280973.4105,16552923967337.0,46721606.0,1.30664186915888,268161.077027,12.516666666666698,7981376.24196957,88044983.5525337,30.040296143120603,0.663386234659011,1203126598.80139,208717.92457162,1320132.5208535,2483.07476635514,525607.0,259744.0,513610484.0,265689.0,394298.83283697796,68.45700527,113670337837.5,18277912.5,81910.0,87201.9193034717,6205.3
2020-03-20,6171.6,6858.1,5748.2,2.22,0.54,1109.9000000000005,423.40000000000055,686.5,861.8666666666671,792.7000000000007,752.700000000001,1112.069999999998,255.46666666666684,347.76000000000005,331.1857142857142,693.8699999999998,606.4000000000002,444.94000000000034,421.514285714286,418.2000000000003,5.856666666666707,5.685999999999951,5.594285714285687,9.460999999999988,6195.2,343510892.032,16552923967337.0,46762105.0,1.2644780733945,268300.805442,18.3666666666667,9446456.6579134,89690684.1796838,32.5779202935299,0.453721029478242,2081996655.2523198,326327.65867040004,1347986.39138053,2610.95412844037,564748.0,278732.0,513876174.0,284594.0,517762.907913405,79.98994299,112152415068.75,18279262.5,82819.0,79920.2783243996,6186.2
2020-03-21,6205.6,6438.3,5887.0,1.64,0.31,551.3000000000002,318.60000000000036,232.69999999999982,928.2333333333336,724.6400000000007,751.0714285714296,1130.1499999999978,281.7333333333336,233.74000000000015,302.8142857142857,697.1199999999998,646.5,490.9000000000002,448.25714285714315,433.0300000000003,5.323333333333373,4.493999999999951,4.611428571428545,9.43599999999999,6226.44,382708757.244,16552923967337.0,46783958.0,1.10833378225806,268438.775754,11.466666666666699,9873966.12841585,102033438.88331,40.155049811366794,1.52523460338003,647373597.906475,104842.63233758,704149.868179415,1983.03225806452,469859.0,241262.0,514160096.0,245896.0,290303.628415855,47.08077798,114082359500.0,18279500.0,66378.0,35012.29085254,5822.1
2020-03-22,6186.9,6394.4,5771.2,1.48,5.89,623.1999999999998,415.6999999999998,207.5,761.4666666666668,752.0200000000007,734.000000000001,850.8199999999979,385.90000000000026,300.14000000000016,353.30000000000007,399.8299999999998,375.5666666666666,451.8800000000001,380.7000000000002,450.99000000000024,2.246666666666707,4.753999999999951,4.94714285714283,6.106999999999989,6189.85,161732857.492,16552923967337.0,46843686.0,0.843088582677165,268575.797853,7.341666666666669,9996191.20726949,104501989.824035,47.7934498372945,1.4125470125015,707671399.167601,116149.63921555,806322.3647729029,1646.8818897637802,409829.0,205480.0,514406387.0,209154.0,204586.14364820602,33.34176341,108495493356.25,18282162.5,57786.0,29855.464697310097,6468.9
2020-03-23,5822.0,6564.7,5710.8,1.88,11.11,853.8999999999996,111.19999999999982,742.6999999999998,676.1333333333332,852.3600000000004,728.6142857142867,729.7299999999979,281.8333333333333,274.4200000000001,242.22857142857148,316.3799999999998,394.2999999999999,577.9399999999999,486.3857142857144,413.3500000000002,5.770000000000041,6.5939999999999515,5.638571428571402,5.64699999999999,5822.62,155141963.114,16552923967337.0,46860343.0,1.160538375,268683.154463,13.079166666666698,8912695.38775182,92159235.1204091,34.3038742331181,0.844614170971439,1055238675.13386,171254.76124635,1044812.06251601,2319.78571428571,509038.0,255089.0,514615625.0,259816.0,317062.669366249,51.42451024,114280860487.5,18283475.0,79098.0,93143.2959391899,6744.6
2020-03-24,6468.8,6814.2,6380.8,1.73,4.26,433.39999999999964,88.0,345.39999999999964,636.833333333333,714.3400000000004,721.0571428571437,716.7999999999978,204.96666666666655,271.3800000000001,242.8428571428572,273.45999999999987,431.8666666666665,442.95999999999987,478.2142857142857,443.34000000000015,7.086666666666708,4.421999999999952,5.591428571428545,5.353999999999989,6502.16,284307011.0216,16552923967337.0,46891751.0,1.1702886136363602,268813.084814,11.516666666666698,11290318.1081887,108616241.391911,40.5935264612312,0.595389833065756,1896290040.77095,285682.76921379,1396119.81296503,2107.05303030303,528586.0,272858.0,514875254.0,278131.0,297674.3581887,44.74357832,122216940000.0,18285000.0,81833.0,87606.3321030502,6678.9
